Order_ID,Order_Date,Customer_ID,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Cost,Sales,Profit,Region,State,Month,Month_Name
ORD01893,2025-09-28,C0942,P017,Mixer Grinder,Home Appliances,1,6200,0.1,3900,5580.0,1680.0,North,Delhi,9,September
ORD01894,2025-09-04,C1021,P004,Mechanical Keyboard,Electronics,1,4500,0.2,2800,3600.0,800.0,Central,Madhya Pradesh,9,September
ORD01895,2025-03-06,C1511,P010,Smart Watch,Electronics,1,7500,0.0,4800,7500.0,2700.0,South,Andhra Pradesh,3,March
ORD01896,2025-03-22,C1647,P015,Coffee Maker,Home Appliances,2,5500,0.15,6800,9350.0,2550.0,Central,Chhattisgarh,3,March
ORD01897,2025-07-16,C0177,P012,Study Table,Furniture,1,8500,0.0,5600,8500.0,2900.0,South,Kerala,7,July
ORD01898,2025-03-31,C1281,P004,Mechanical Keyboard,Electronics,1,4500,0.0,2800,4500.0,1700.0,North,Haryana,3,March
ORD01899,2025-08-15,C0873,P007,Denim Jacket,Fashion,1,3200,0.05,1900,3040.0,1140.0,East,Bihar,8,August
ORD01900,2025-12-09,C1558,P016,Air Fryer,Home Appliances,1,8500,0.15,5400,7225.0,1825.0,South,Kerala,12,December
ORD01901,2025-09-03,C0477,P010,Smart Watch,Electronics,2,7500,0.1,9600,13500.0,3900.0,South,Andhra Pradesh,9,September
ORD01902,2025-05-03,C0398,P001,Laptop Pro 14,Electronics,1,65000,0.0,50000,65000.0,15000.0,West,Gujarat,5,May
ORD01903,2025-01-06,C1520,P016,Air Fryer,Home Appliances,3,8500,0.25,16200,19125.0,2925.0,North,Delhi,1,January
ORD01904,2025-01-16,C0220,P001,Laptop Pro 14,Electronics,4,65000,0.05,200000,247000.0,47000.0,South,Andhra Pradesh,1,January
ORD01905,2025-05-05,C0173,P015,Coffee Maker,Home Appliances,1,5500,0.15,3400,4675.0,1275.0,South,Tamil Nadu,5,May
ORD01906,2025-01-01,C0736,P004,Mechanical Keyboard,Electronics,1,4500,0.1,2800,4050.0,1250.0,North,Delhi,1,January
ORD01907,2025-11-04,C1414,P020,Bluetooth Speaker,Electronics,1,2800,0.1,1600,2520.0,920.0,North,Punjab,11,November
ORD01908,2025-09-04,C0502,P007,Denim Jacket,Fashion,1,3200,0.15,1900,2720.0,820.0,West,Goa,9,September
ORD01909,2025-02-15,C1601,P007,Denim Jacket,Fashion,1,3200,0.1,1900,2880.0,980.0,East,West Bengal,2,February
ORD01910,2025-11-02,C1813,P003,Wireless Earbuds,Electronics,1,3500,0.2,2100,2800.0,700.0,West,Rajasthan,11,November
ORD01911,2025-04-15,C0761,P006,Running Shoes,Fashion,2,4200,0.2,5000,6720.0,1720.0,South,Telangana,4,April
ORD01912,2025-03-20,C1284,P018,Water Bottle,Home & Kitchen,2,800,0.05,700,1520.0,820.0,North,Punjab,3,March
ORD01913,2025-06-27,C0131,P020,Bluetooth Speaker,Electronics,1,2800,0.15,1600,2380.0,780.0,South,Karnataka,6,June
ORD01914,2025-12-29,C1137,P007,Denim Jacket,Fashion,1,3200,0.05,1900,3040.0,1140.0,West,Rajasthan,12,December
ORD01915,2025-12-09,C0798,P008,Cotton T-Shirt,Fashion,1,900,0.2,450,720.0,270.0,West,Gujarat,12,December
ORD01916,2025-03-19,C0799,P015,Coffee Maker,Home Appliances,2,5500,0.0,6800,11000.0,4200.0,North,Haryana,3,March
ORD01917,2025-11-06,C0930,P018,Water Bottle,Home & Kitchen,4,800,0.05,1400,3040.0,1640.0,North,Haryana,11,November
ORD01918,2025-01-24,C0723,P011,Office Chair,Furniture,2,12000,0.15,16000,20400.0,4400.0,East,West Bengal,1,January
ORD01919,2025-09-18,C1044,P008,Cotton T-Shirt,Fashion,1,900,0.05,450,855.0,405.0,South,Karnataka,9,September
ORD01920,2025-07-20,C0215,P008,Cotton T-Shirt,Fashion,3,900,0.05,1350,2565.0,1215.0,West,Goa,7,July
ORD01921,2025-12-26,C1334,P014,LED Desk Lamp,Furniture,4,1800,0.15,3600,6120.0,2520.0,South,Tamil Nadu,12,December
ORD01922,2025-05-17,C1275,P001,Laptop Pro 14,Electronics,2,65000,0.05,100000,123500.0,23500.0,North,Haryana,5,May
ORD01923,2025-06-10,C0488,P012,Study Table,Furniture,1,8500,0.05,5600,8075.0,2475.0,South,Tamil Nadu,6,June
ORD01924,2025-02-02,C1406,P007,Denim Jacket,Fashion,2,3200,0.05,3800,6080.0,2280.0,East,Bihar,2,February
ORD01925,2025-04-22,C1433,P016,Air Fryer,Home Appliances,4,8500,0.15,21600,28900.0,7300.0,North,Delhi,4,April
ORD01926,2025-04-28,C1295,P002,Smartphone X,Electronics,3,32000,0.2,75000,76800.0,1800.0,Central,Madhya Pradesh,4,April
ORD01927,2025-01-21,C1958,P011,Office Chair,Furniture,2,12000,0.05,16000,22800.0,6800.0,West,Gujarat,1,January
ORD01928,2025-05-30,C1431,P009,Backpack,Fashion,2,1800,0.25,1900,2700.0,800.0,Central,Chhattisgarh,5,May
ORD01929,2025-11-13,C1716,P013,Bookshelf,Furniture,1,6500,0.05,4200,6175.0,1975.0,Central,Chhattisgarh,11,November
ORD01930,2025-09-07,C1218,P002,Smartphone X,Electronics,2,32000,0.05,50000,60800.0,10800.0,North,Delhi,9,September
ORD01931,2025-04-10,C1465,P011,Office Chair,Furniture,1,12000,0.15,8000,10200.0,2200.0,West,Goa,4,April
ORD01932,2025-03-15,C0313,P011,Office Chair,Furniture,4,12000,0.15,32000,40800.0,8800.0,South,Karnataka,3,March
ORD01933,2025-08-13,C0079,P011,Office Chair,Furniture,1,12000,0.1,8000,10800.0,2800.0,West,Maharashtra,8,August
ORD01934,2025-02-04,C0180,P012,Study Table,Furniture,3,8500,0.0,16800,25500.0,8700.0,East,Bihar,2,February
ORD01935,2025-11-05,C1004,P014,LED Desk Lamp,Furniture,1,1800,0.1,900,1620.0,720.0,South,Kerala,11,November
ORD01936,2025-04-16,C0675,P017,Mixer Grinder,Home Appliances,1,6200,0.05,3900,5890.0,1990.0,South,Telangana,4,April
ORD01937,2025-10-06,C1738,P006,Running Shoes,Fashion,2,4200,0.2,5000,6720.0,1720.0,West,Maharashtra,10,October
ORD01938,2025-09-03,C0014,P017,Mixer Grinder,Home Appliances,3,6200,0.05,11700,17670.0,5970.0,South,Telangana,9,September
ORD01939,2025-05-17,C0859,P009,Backpack,Fashion,2,1800,0.0,1900,3600.0,1700.0,North,Delhi,5,May
ORD01940,2025-12-22,C0246,P002,Smartphone X,Electronics,1,32000,0.0,25000,32000.0,7000.0,East,West Bengal,12,December
ORD01941,2025-03-04,C1038,P002,Smartphone X,Electronics,1,32000,0.0,25000,32000.0,7000.0,East,West Bengal,3,March
ORD01942,2025-10-27,C0099,P007,Denim Jacket,Fashion,4,3200,0.0,7600,12800.0,5200.0,West,Maharashtra,10,October
ORD01943,2025-02-18,C0033,P016,Air Fryer,Home Appliances,4,8500,0.1,21600,30600.0,9000.0,West,Rajasthan,2,February
ORD01944,2025-07-10,C1460,P014,LED Desk Lamp,Furniture,4,1800,0.1,3600,6480.0,2880.0,Central,Madhya Pradesh,7,July
ORD01945,2025-04-25,C0257,P016,Air Fryer,Home Appliances,1,8500,0.15,5400,7225.0,1825.0,North,Haryana,4,April
ORD01946,2025-08-04,C0034,P010,Smart Watch,Electronics,2,7500,0.05,9600,14250.0,4650.0,North,Uttar Pradesh,8,August
ORD01947,2025-05-30,C0019,P008,Cotton T-Shirt,Fashion,1,900,0.05,450,855.0,405.0,North,Uttar Pradesh,5,May
ORD01948,2025-07-10,C1688,P003,Wireless Earbuds,Electronics,4,3500,0.0,8400,14000.0,5600.0,West,Gujarat,7,July
ORD01949,2025-05-04,C1284,P007,Denim Jacket,Fashion,1,3200,0.0,1900,3200.0,1300.0,West,Maharashtra,5,May
ORD01950,2025-09-28,C1700,P008,Cotton T-Shirt,Fashion,1,900,0.1,450,810.0,360.0,Central,Madhya Pradesh,9,September
ORD01951,2025-05-15,C0589,P002,Smartphone X,Electronics,2,32000,0.1,50000,57600.0,7600.0,North,Delhi,5,May
ORD01952,2025-08-18,C1850,P005,Monitor 27,Electronics,5,18000,0.05,62500,85500.0,23000.0,Central,Madhya Pradesh,8,August
ORD01953,2025-03-25,C1440,P011,Office Chair,Furniture,1,12000,0.15,8000,10200.0,2200.0,North,Punjab,3,March
ORD01954,2025-07-15,C0137,P015,Coffee Maker,Home Appliances,2,5500,0.0,6800,11000.0,4200.0,South,Andhra Pradesh,7,July
ORD01955,2025-09-11,C0359,P020,Bluetooth Speaker,Electronics,4,2800,0.1,6400,10080.0,3680.0,West,Maharashtra,9,September
ORD01956,2025-08-25,C1744,P019,Cookware Set,Home & Kitchen,1,4200,0.1,2500,3780.0,1280.0,South,Kerala,8,August
ORD01957,2025-08-15,C0754,P013,Bookshelf,Furniture,2,6500,0.1,8400,11700.0,3300.0,Central,Madhya Pradesh,8,August
ORD01958,2025-12-28,C1603,P008,Cotton T-Shirt,Fashion,5,900,0.05,2250,4275.0,2025.0,Central,Chhattisgarh,12,December
ORD01959,2025-09-07,C1140,P013,Bookshelf,Furniture,2,6500,0.0,8400,13000.0,4600.0,West,Maharashtra,9,September
ORD01960,2025-12-02,C0404,P016,Air Fryer,Home Appliances,1,8500,0.2,5400,6800.0,1400.0,South,Kerala,12,December
ORD01961,2025-02-11,C1226,P003,Wireless Earbuds,Electronics,4,3500,0.05,8400,13300.0,4900.0,South,Karnataka,2,February
ORD01962,2025-08-23,C1400,P008,Cotton T-Shirt,Fashion,1,900,0.1,450,810.0,360.0,Northeast,Assam,8,August
ORD01963,2025-04-19,C0250,P018,Water Bottle,Home & Kitchen,2,800,0.0,700,1600.0,900.0,North,Haryana,4,April
ORD01964,2025-07-28,C0446,P008,Cotton T-Shirt,Fashion,1,900,0.1,450,810.0,360.0,East,Odisha,7,July
ORD01965,2025-09-17,C0954,P011,Office Chair,Furniture,1,12000,0.2,8000,9600.0,1600.0,South,Kerala,9,September
ORD01966,2025-02-07,C0278,P011,Office Chair,Furniture,3,12000,0.2,24000,28800.0,4800.0,South,Telangana,2,February
ORD01967,2025-12-28,C0112,P004,Mechanical Keyboard,Electronics,2,4500,0.1,5600,8100.0,2500.0,West,Goa,12,December
ORD01968,2025-05-10,C1987,P007,Denim Jacket,Fashion,1,3200,0.05,1900,3040.0,1140.0,West,Goa,5,May
ORD01969,2025-04-17,C1867,P007,Denim Jacket,Fashion,1,3200,0.1,1900,2880.0,980.0,South,Karnataka,4,April
ORD01970,2025-05-29,C1497,P001,Laptop Pro 14,Electronics,1,65000,0.05,50000,61750.0,11750.0,North,Uttar Pradesh,5,May
ORD01971,2025-03-11,C0746,P001,Laptop Pro 14,Electronics,1,65000,0.05,50000,61750.0,11750.0,East,Bihar,3,March
ORD01972,2025-12-02,C0688,P017,Mixer Grinder,Home Appliances,4,6200,0.05,15600,23560.0,7960.0,North,Punjab,12,December
ORD01973,2025-06-21,C0392,P006,Running Shoes,Fashion,2,4200,0.0,5000,8400.0,3400.0,South,Andhra Pradesh,6,June
ORD01974,2025-05-14,C0969,P010,Smart Watch,Electronics,2,7500,0.2,9600,12000.0,2400.0,North,Punjab,5,May
ORD01975,2025-03-27,C0143,P006,Running Shoes,Fashion,1,4200,0.0,2500,4200.0,1700.0,West,Maharashtra,3,March
ORD01976,2025-04-28,C1056,P020,Bluetooth Speaker,Electronics,1,2800,0.15,1600,2380.0,780.0,South,Karnataka,4,April
ORD01977,2025-07-05,C0181,P006,Running Shoes,Fashion,1,4200,0.1,2500,3780.0,1280.0,South,Karnataka,7,July
ORD01978,2025-04-23,C0579,P008,Cotton T-Shirt,Fashion,1,900,0.1,450,810.0,360.0,West,Maharashtra,4,April
ORD01979,2025-09-01,C1540,P018,Water Bottle,Home & Kitchen,1,800,0.1,350,720.0,370.0,South,Kerala,9,September
ORD01980,2025-06-08,C0798,P018,Water Bottle,Home & Kitchen,2,800,0.05,700,1520.0,820.0,South,Kerala,6,June
ORD01981,2025-05-21,C0269,P004,Mechanical Keyboard,Electronics,2,4500,0.1,5600,8100.0,2500.0,East,Odisha,5,May
ORD01982,2025-11-02,C1260,P017,Mixer Grinder,Home Appliances,1,6200,0.0,3900,6200.0,2300.0,Central,Chhattisgarh,11,November
ORD01983,2025-07-12,C1301,P009,Backpack,Fashion,2,1800,0.05,1900,3420.0,1520.0,Central,Madhya Pradesh,7,July
ORD01984,2025-07-23,C0553,P009,Backpack,Fashion,1,1800,0.15,950,1530.0,580.0,West,Rajasthan,7,July
ORD01985,2025-01-25,C0633,P003,Wireless Earbuds,Electronics,1,3500,0.1,2100,3150.0,1050.0,Northeast,Assam,1,January
ORD01986,2025-09-23,C0275,P002,Smartphone X,Electronics,2,32000,0.05,50000,60800.0,10800.0,East,Bihar,9,September
ORD01987,2025-09-01,C0743,P015,Coffee Maker,Home Appliances,2,5500,0.1,6800,9900.0,3100.0,South,Andhra Pradesh,9,September
ORD01988,2025-07-03,C1840,P009,Backpack,Fashion,1,1800,0.15,950,1530.0,580.0,East,West Bengal,7,July
ORD01989,2025-06-23,C0086,P008,Cotton T-Shirt,Fashion,1,900,0.0,450,900.0,450.0,South,Tamil Nadu,6,June
ORD01990,2025-06-15,C1087,P015,Coffee Maker,Home Appliances,4,5500,0.15,13600,18700.0,5100.0,East,Bihar,6,June
ORD01991,2025-03-27,C0404,P016,Air Fryer,Home Appliances,1,8500,0.05,5400,8075.0,2675.0,South,Andhra Pradesh,3,March
ORD01992,2025-11-15,C0192,P003,Wireless Earbuds,Electronics,1,3500,0.15,2100,2975.0,875.0,West,Gujarat,11,November
ORD01993,2025-10-13,C1317,P012,Study Table,Furniture,1,8500,0.0,5600,8500.0,2900.0,Northeast,Assam,10,October
ORD01994,2025-11-09,C1055,P003,Wireless Earbuds,Electronics,1,3500,0.05,2100,3325.0,1225.0,South,Kerala,11,November
ORD01995,2025-08-18,C1354,P015,Coffee Maker,Home Appliances,1,5500,0.1,3400,4950.0,1550.0,Central,Chhattisgarh,8,August
ORD01996,2025-09-10,C1682,P014,LED Desk Lamp,Furniture,1,1800,0.0,900,1800.0,900.0,West,Goa,9,September
ORD01997,2025-03-23,C0107,P020,Bluetooth Speaker,Electronics,2,2800,0.1,3200,5040.0,1840.0,West,Gujarat,3,March
ORD01998,2025-06-01,C1895,P002,Smartphone X,Electronics,1,32000,0.05,25000,30400.0,5400.0,North,Uttar Pradesh,6,June
ORD01999,2025-03-31,C0622,P002,Smartphone X,Electronics,1,32000,0.1,25000,28800.0,3800.0,North,Uttar Pradesh,3,March
ORD02000,2025-06-05,C0276,P006,Running Shoes,Fashion,1,4200,0.2,2500,3360.0,860.0,North,Haryana,6,June
ORD02001,2025-02-26,C1746,P006,Running Shoes,Fashion,1,4200,0.2,2500,3360.0,860.0,South,Kerala,2,February
ORD02002,2025-05-27,C0651,P005,Monitor 27,Electronics,2,18000,0.1,25000,32400.0,7400.0,Central,Madhya Pradesh,5,May
ORD02003,2025-11-11,C1622,P019,Cookware Set,Home & Kitchen,2,4200,0.15,5000,7140.0,2140.0,East,West Bengal,11,November
ORD02004,2025-03-11,C0556,P005,Monitor 27,Electronics,5,18000,0.05,62500,85500.0,23000.0,South,Kerala,3,March
ORD02005,2025-06-05,C1106,P006,Running Shoes,Fashion,1,4200,0.1,2500,3780.0,1280.0,North,Punjab,6,June
ORD02006,2025-07-13,C1088,P016,Air Fryer,Home Appliances,4,8500,0.1,21600,30600.0,9000.0,North,Punjab,7,July
ORD02007,2025-01-04,C1914,P008,Cotton T-Shirt,Fashion,1,900,0.0,450,900.0,450.0,East,Bihar,1,January
ORD02008,2025-08-26,C1954,P016,Air Fryer,Home Appliances,3,8500,0.2,16200,20400.0,4200.0,West,Goa,8,August
ORD02009,2025-02-03,C1879,P002,Smartphone X,Electronics,1,32000,0.15,25000,27200.0,2200.0,East,Bihar,2,February
ORD02010,2025-09-14,C1857,P009,Backpack,Fashion,2,1800,0.05,1900,3420.0,1520.0,Northeast,Assam,9,September
ORD02011,2025-03-19,C0567,P001,Laptop Pro 14,Electronics,1,65000,0.0,50000,65000.0,15000.0,North,Haryana,3,March
ORD02012,2025-11-15,C0586,P002,Smartphone X,Electronics,3,32000,0.15,75000,81600.0,6600.0,West,Maharashtra,11,November
ORD02013,2025-06-21,C0885,P019,Cookware Set,Home & Kitchen,1,4200,0.0,2500,4200.0,1700.0,East,Bihar,6,June
ORD02014,2025-03-03,C0129,P003,Wireless Earbuds,Electronics,1,3500,0.0,2100,3500.0,1400.0,East,Bihar,3,March
ORD02015,2025-11-02,C0256,P010,Smart Watch,Electronics,2,7500,0.05,9600,14250.0,4650.0,Central,Chhattisgarh,11,November
ORD02016,2025-01-12,C0934,P008,Cotton T-Shirt,Fashion,2,900,0.15,900,1530.0,630.0,South,Karnataka,1,January
ORD02017,2025-12-07,C0231,P007,Denim Jacket,Fashion,2,3200,0.05,3800,6080.0,2280.0,Northeast,Assam,12,December
ORD02018,2025-09-09,C1521,P018,Water Bottle,Home & Kitchen,1,800,0.1,350,720.0,370.0,East,Bihar,9,September
ORD02019,2025-03-07,C1161,P001,Laptop Pro 14,Electronics,1,65000,0.15,50000,55250.0,5250.0,South,Tamil Nadu,3,March
ORD02020,2025-03-02,C0863,P014,LED Desk Lamp,Furniture,1,1800,0.1,900,1620.0,720.0,South,Tamil Nadu,3,March
ORD02021,2025-12-19,C1479,P020,Bluetooth Speaker,Electronics,1,2800,0.15,1600,2380.0,780.0,West,Rajasthan,12,December
ORD02022,2025-07-23,C1937,P011,Office Chair,Furniture,2,12000,0.1,16000,21600.0,5600.0,East,West Bengal,7,July
ORD02023,2025-02-21,C0355,P020,Bluetooth Speaker,Electronics,1,2800,0.1,1600,2520.0,920.0,West,Maharashtra,2,February
ORD02024,2025-03-02,C1648,P002,Smartphone X,Electronics,1,32000,0.05,25000,30400.0,5400.0,North,Punjab,3,March
ORD02025,2025-07-08,C1509,P008,Cotton T-Shirt,Fashion,3,900,0.1,1350,2430.0,1080.0,North,Uttar Pradesh,7,July
ORD02026,2025-03-28,C1844,P006,Running Shoes,Fashion,2,4200,0.2,5000,6720.0,1720.0,South,Telangana,3,March
ORD02027,2025-01-03,C0146,P015,Coffee Maker,Home Appliances,2,5500,0.05,6800,10450.0,3650.0,South,Karnataka,1,January
ORD02028,2025-11-20,C1983,P020,Bluetooth Speaker,Electronics,3,2800,0.0,4800,8400.0,3600.0,South,Kerala,11,November
ORD02029,2025-01-28,C1057,P005,Monitor 27,Electronics,3,18000,0.25,37500,40500.0,3000.0,West,Gujarat,1,January
ORD02030,2025-04-25,C0260,P013,Bookshelf,Furniture,1,6500,0.1,4200,5850.0,1650.0,North,Delhi,4,April
ORD02031,2025-03-03,C0087,P004,Mechanical Keyboard,Electronics,3,4500,0.05,8400,12825.0,4425.0,South,Andhra Pradesh,3,March
ORD02032,2025-06-19,C0843,P011,Office Chair,Furniture,2,12000,0.05,16000,22800.0,6800.0,West,Gujarat,6,June
ORD02033,2025-02-19,C1972,P009,Backpack,Fashion,2,1800,0.1,1900,3240.0,1340.0,Northeast,Assam,2,February
ORD02034,2025-01-20,C0265,P020,Bluetooth Speaker,Electronics,3,2800,0.05,4800,7980.0,3180.0,South,Karnataka,1,January
ORD02035,2025-12-23,C1856,P012,Study Table,Furniture,1,8500,0.0,5600,8500.0,2900.0,Central,Chhattisgarh,12,December
ORD02036,2025-08-19,C1566,P007,Denim Jacket,Fashion,5,3200,0.05,9500,15200.0,5700.0,West,Rajasthan,8,August
ORD02037,2025-04-26,C0392,P003,Wireless Earbuds,Electronics,1,3500,0.05,2100,3325.0,1225.0,Northeast,Assam,4,April
ORD02038,2025-09-13,C0232,P003,Wireless Earbuds,Electronics,1,3500,0.0,2100,3500.0,1400.0,North,Haryana,9,September
ORD02039,2025-01-06,C0901,P005,Monitor 27,Electronics,1,18000,0.1,12500,16200.0,3700.0,South,Andhra Pradesh,1,January
ORD02040,2025-10-14,C0588,P005,Monitor 27,Electronics,1,18000,0.1,12500,16200.0,3700.0,South,Andhra Pradesh,10,October
ORD02041,2025-12-26,C0447,P018,Water Bottle,Home & Kitchen,2,800,0.15,700,1360.0,660.0,Central,Chhattisgarh,12,December
ORD02042,2025-12-17,C1153,P011,Office Chair,Furniture,2,12000,0.15,16000,20400.0,4400.0,West,Maharashtra,12,December
ORD02043,2025-02-12,C1295,P010,Smart Watch,Electronics,2,7500,0.1,9600,13500.0,3900.0,East,Bihar,2,February
ORD02044,2025-05-07,C1113,P003,Wireless Earbuds,Electronics,5,3500,0.15,10500,14875.0,4375.0,West,Rajasthan,5,May
ORD02045,2025-03-03,C0466,P018,Water Bottle,Home & Kitchen,1,800,0.05,350,760.0,410.0,North,Haryana,3,March
ORD02046,2025-03-04,C0934,P015,Coffee Maker,Home Appliances,1,5500,0.05,3400,5225.0,1825.0,South,Karnataka,3,March
ORD02047,2025-06-25,C1194,P002,Smartphone X,Electronics,1,32000,0.05,25000,30400.0,5400.0,South,Andhra Pradesh,6,June
ORD02048,2025-09-18,C0128,P014,LED Desk Lamp,Furniture,1,1800,0.05,900,1710.0,810.0,East,Odisha,9,September
ORD02049,2025-09-04,C1198,P010,Smart Watch,Electronics,2,7500,0.1,9600,13500.0,3900.0,West,Rajasthan,9,September
ORD02050,2025-09-01,C1973,P002,Smartphone X,Electronics,2,32000,0.05,50000,60800.0,10800.0,North,Uttar Pradesh,9,September
ORD02051,2025-05-05,C1050,P009,Backpack,Fashion,1,1800,0.05,950,1710.0,760.0,West,Goa,5,May
ORD02052,2025-08-14,C0573,P009,Backpack,Fashion,3,1800,0.0,2850,5400.0,2550.0,Central,Chhattisgarh,8,August
ORD02053,2025-07-14,C0511,P003,Wireless Earbuds,Electronics,2,3500,0.1,4200,6300.0,2100.0,East,West Bengal,7,July
ORD02054,2025-06-19,C0488,P020,Bluetooth Speaker,Electronics,1,2800,0.0,1600,2800.0,1200.0,North,Delhi,6,June
ORD02055,2025-08-23,C0891,P018,Water Bottle,Home & Kitchen,2,800,0.2,700,1280.0,580.0,East,Odisha,8,August
ORD02056,2025-05-07,C0579,P014,LED Desk Lamp,Furniture,1,1800,0.2,900,1440.0,540.0,Central,Madhya Pradesh,5,May
ORD02057,2025-06-08,C0950,P009,Backpack,Fashion,3,1800,0.05,2850,5130.0,2280.0,North,Punjab,6,June
ORD02058,2025-08-20,C0406,P008,Cotton T-Shirt,Fashion,3,900,0.0,1350,2700.0,1350.0,North,Haryana,8,August
ORD02059,2025-05-26,C1050,P013,Bookshelf,Furniture,1,6500,0.2,4200,5200.0,1000.0,North,Haryana,5,May
ORD02060,2025-02-21,C1107,P010,Smart Watch,Electronics,1,7500,0.1,4800,6750.0,1950.0,West,Maharashtra,2,February
ORD02061,2025-10-25,C0364,P002,Smartphone X,Electronics,2,32000,0.2,50000,51200.0,1200.0,Northeast,Assam,10,October
ORD02062,2025-01-30,C1391,P010,Smart Watch,Electronics,2,7500,0.1,9600,13500.0,3900.0,North,Haryana,1,January
ORD02063,2025-06-26,C1084,P017,Mixer Grinder,Home Appliances,1,6200,0.0,3900,6200.0,2300.0,South,Andhra Pradesh,6,June
ORD02064,2025-03-18,C0551,P009,Backpack,Fashion,3,1800,0.05,2850,5130.0,2280.0,North,Haryana,3,March
ORD02065,2025-04-01,C1659,P002,Smartphone X,Electronics,1,32000,0.05,25000,30400.0,5400.0,South,Telangana,4,April
ORD02066,2025-04-28,C0292,P016,Air Fryer,Home Appliances,1,8500,0.1,5400,7650.0,2250.0,North,Punjab,4,April
ORD02067,2025-10-13,C0789,P004,Mechanical Keyboard,Electronics,2,4500,0.05,5600,8550.0,2950.0,East,Odisha,10,October
ORD02068,2025-08-28,C1961,P005,Monitor 27,Electronics,3,18000,0.1,37500,48600.0,11100.0,West,Maharashtra,8,August
ORD02069,2025-12-14,C1910,P003,Wireless Earbuds,Electronics,2,3500,0.1,4200,6300.0,2100.0,South,Andhra Pradesh,12,December
ORD02070,2025-04-09,C0816,P007,Denim Jacket,Fashion,3,3200,0.15,5700,8160.0,2460.0,Central,Madhya Pradesh,4,April
ORD02071,2025-06-19,C1818,P015,Coffee Maker,Home Appliances,3,5500,0.05,10200,15675.0,5475.0,North,Uttar Pradesh,6,June
ORD02072,2025-08-10,C0191,P010,Smart Watch,Electronics,2,7500,0.25,9600,11250.0,1650.0,Northeast,Assam,8,August
ORD02073,2025-09-16,C0461,P004,Mechanical Keyboard,Electronics,2,4500,0.1,5600,8100.0,2500.0,North,Uttar Pradesh,9,September
ORD02074,2025-06-04,C1828,P018,Water Bottle,Home & Kitchen,2,800,0.0,700,1600.0,900.0,Central,Madhya Pradesh,6,June
ORD02075,2025-07-30,C0664,P018,Water Bottle,Home & Kitchen,4,800,0.25,1400,2400.0,1000.0,South,Kerala,7,July
ORD02076,2025-09-23,C1920,P018,Water Bottle,Home & Kitchen,1,800,0.15,350,680.0,330.0,South,Telangana,9,September
ORD02077,2025-12-03,C0233,P005,Monitor 27,Electronics,1,18000,0.1,12500,16200.0,3700.0,South,Telangana,12,December
ORD02078,2025-06-27,C0474,P008,Cotton T-Shirt,Fashion,1,900,0.15,450,765.0,315.0,North,Punjab,6,June
ORD02079,2025-04-05,C1429,P020,Bluetooth Speaker,Electronics,3,2800,0.1,4800,7560.0,2760.0,South,Andhra Pradesh,4,April
ORD02080,2025-09-26,C0658,P016,Air Fryer,Home Appliances,2,8500,0.15,10800,14450.0,3650.0,West,Goa,9,September
ORD02081,2025-12-30,C0271,P001,Laptop Pro 14,Electronics,3,65000,0.05,150000,185250.0,35250.0,North,Delhi,12,December
ORD02082,2025-10-08,C1871,P002,Smartphone X,Electronics,2,32000,0.1,50000,57600.0,7600.0,South,Karnataka,10,October
ORD02083,2025-06-21,C1158,P009,Backpack,Fashion,3,1800,0.0,2850,5400.0,2550.0,West,Gujarat,6,June
ORD02084,2025-11-05,C0171,P019,Cookware Set,Home & Kitchen,1,4200,0.2,2500,3360.0,860.0,Central,Madhya Pradesh,11,November
ORD02085,2025-02-08,C1439,P010,Smart Watch,Electronics,3,7500,0.0,14400,22500.0,8100.0,North,Delhi,2,February
ORD02086,2025-07-30,C0028,P009,Backpack,Fashion,1,1800,0.05,950,1710.0,760.0,South,Andhra Pradesh,7,July
ORD02087,2025-08-02,C0136,P003,Wireless Earbuds,Electronics,4,3500,0.05,8400,13300.0,4900.0,West,Gujarat,8,August
